"merge_id","hid.x","pid.x","gender","age","married","ethnicity","born_outside_accra","hid.y","pid.y","highest_education","hid","pid","seen_nih_card","nih"
"70283/06.4","70283/06",4,"Male",12,"Never married","Ewe",FALSE,"70283/06",4,"JSS/JHS","70283/06",4,"No",FALSE
"70283/07.1","70283/07",1,"Female",28,"Never married","Ga",FALSE,"70283/07",1,"Polytechnic","70283/07",1,"Yes, card not seen",FALSE
"70283/07.2","70283/07",2,"Male",26,"Never married","Ga",FALSE,"70283/07",2,"SSS/SHS","70283/07",2,NA,NA
"70283/08.1","70283/08",1,"Female",30,"Never married","Akuapem",FALSE,"70283/08",1,"JSS/JHS","70283/08",1,"No",FALSE
"70283/08.2","70283/08",2,"Female",11,NA,"Fante",TRUE,"70283/08",2,"Primary","70283/08",2,"No",FALSE
"70283/09.1","70283/09",1,"Female",66,"Married","Fante",TRUE,"70283/09",1,NA,"70283/09",1,"Yes, card seen",TRUE
"70283/09.2","70283/09",2,"Male",65,"Married","Asante",TRUE,"70283/09",2,"Middle","70283/09",2,"No",FALSE
"70283/12.1","70283/12",1,"Male",58,"Married","Ga",FALSE,"70283/12",1,"Middle","70283/12",1,"Yes, card not seen",FALSE
"70283/12.2","70283/12",2,"Female",48,"Married","Akuapem",FALSE,"70283/12",2,"Middle","70283/12",2,"Yes, card not seen",FALSE
"70283/12.3","70283/12",3,"Female",25,"Never married","Ga",FALSE,"70283/12",3,"SSS/SHS","70283/12",3,"Yes, card seen but expired",FALSE
"70283/12.4","70283/12",4,"Female",15,"Never married","Ga",FALSE,"70283/12",4,"SSS/SHS","70283/12",4,"Yes, card not seen",FALSE
"70283/12.5","70283/12",5,"Male",13,"Never married","Ga",FALSE,"70283/12",5,"JSS/JHS","70283/12",5,"Yes, card not seen",FALSE
"70283/13.1","70283/13",1,"Male",48,"Married","Fante",FALSE,"70283/13",1,"University (Bachelor)","70283/13",1,"No",FALSE
"70283/13.2","70283/13",2,"Female",41,"Married","Akyem",TRUE,"70283/13",2,"Secondary","70283/13",2,"No",FALSE
"70283/13.3","70283/13",3,"Female",9,NA,"Fante",FALSE,"70283/13",3,"Primary","70283/13",3,"Yes, card not seen",FALSE
"70283/13.4","70283/13",4,"Female",7,NA,"Fante",FALSE,"70283/13",4,"Primary","70283/13",4,"Yes, card not seen",FALSE
"70283/15.1","70283/15",1,"Female",58,"Consensual Union","Ga",FALSE,"70283/15",1,"Secondary","70283/15",1,"Yes, card not seen",FALSE
"70283/15.2","70283/15",2,"Male",30,"Never married","Ga",FALSE,"70283/15",2,"University (Bachelor)","70283/15",2,"No",FALSE
"70283/15.3","70283/15",3,"Female",11,NA,"Ahafo",FALSE,"70283/15",3,"Primary","70283/15",3,"Yes, card not seen",FALSE
"70284/01.1","70284/01",1,"Male",82,"Widowed","Ga",FALSE,"70284/01",1,"Secondary","70284/01",1,NA,NA
"70284/01.2","70284/01",2,"Female",33,"Never married","Ga",FALSE,"70284/01",2,"Unviersity (Post Graduate)","70284/01",2,NA,NA
"70284/02.1","70284/02",1,"Female",54,"Widowed","Ga",FALSE,"70284/02",1,"Voc/Tech/Comm","70284/02",1,"Yes, card seen",TRUE
"70284/02.2","70284/02",2,"Female",11,NA,"Ga",FALSE,"70284/02",2,"JSS/JHS","70284/02",2,"Yes, card seen",TRUE
"70284/03.1","70284/03",1,"Female",72,"Widowed","Ga",FALSE,"70284/03",1,NA,"70284/03",1,"Yes, card seen",TRUE
"70284/04.1","70284/04",1,"Male",44,"Married","Dagomba",TRUE,"70284/04",1,"SSS/SHS","70284/04",1,NA,NA
"70284/04.2","70284/04",2,"Female",37,"Married","Akyem",TRUE,"70284/04",2,"JSS/JHS","70284/04",2,"Yes, card seen",TRUE
"70284/04.3","70284/04",3,"Male",13,"Never married","Dagomba",FALSE,"70284/04",3,"JSS/JHS","70284/04",3,"Yes, card seen",TRUE
"70284/05.1","70284/05",1,"Female",37,"Separated","Sisala",TRUE,"70284/05",1,NA,"70284/05",1,NA,NA
"70284/05.2","70284/05",2,"Male",17,"Never married","Sisala",FALSE,"70284/05",2,"JSS/JHS","70284/05",2,NA,NA
"70284/05.3","70284/05",3,"Female",12,"Never married","Sisala",FALSE,"70284/05",3,"Primary","70284/05",3,NA,NA
"70284/05.4","70284/05",4,"Male",5,NA,"Sisala",FALSE,"70284/05",4,"Kindergarten","70284/05",4,NA,NA
"70284/06.1","70284/06",1,"Male",35,"Never married","Akyem",TRUE,"70284/06",1,NA,"70284/06",1,NA,NA
"70284/07.1","70284/07",1,"Female",38,"Divorced","Ga",FALSE,"70284/07",1,"Primary","70284/07",1,NA,NA
"70284/07.2","70284/07",2,"Male",23,"Never married","Ga",FALSE,"70284/07",2,"SSS/SHS","70284/07",2,NA,NA
"70284/07.3","70284/07",3,"Male",14,"Never married","Ga",FALSE,"70284/07",3,"JSS/JHS","70284/07",3,NA,NA
"70284/08.1","70284/08",1,"Male",28,"Separated","Ga",FALSE,"70284/08",1,"SSS/SHS","70284/08",1,NA,NA
"70284/09.1","70284/09",1,"Male",46,"Separated","Ga",FALSE,"70284/09",1,"Middle","70284/09",1,"Yes, card seen",TRUE
"70284/09.2","70284/09",2,"Male",14,"Never married","Ga",FALSE,"70284/09",2,"JSS/JHS","70284/09",2,"Yes, card seen",TRUE
"70284/09.3","70284/09",3,"Male",13,"Never married","Ga",FALSE,"70284/09",3,"JSS/JHS","70284/09",3,"Yes, card seen",TRUE
"70284/13.1","70284/13",1,"Male",27,"Never married","Asante",FALSE,"70284/13",1,"SSS/SHS","70284/13",1,NA,NA
"70284/14.1","70284/14",1,"Male",37,"Never married","Nankansi, Talensi & Gurense (Frafra)",FALSE,"70284/14",1,NA,"70284/14",1,NA,NA
"70285/01.1","70285/01",1,"Male",44,"Married","Ga",FALSE,"70285/01",1,"Teacher Training/Agric/ Nursing Cert","70285/01",1,NA,NA
"70285/01.2","70285/01",2,"Female",44,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70285/01",2,NA,"70285/01",2,NA,NA
"70285/01.3","70285/01",3,"Female",10,NA,"Ga",FALSE,"70285/01",3,"Primary","70285/01",3,NA,NA
"70285/02.1","70285/02",1,"Male",60,"Married","Ga",FALSE,"70285/02",1,"Middle","70285/02",1,NA,NA
"70285/02.2","70285/02",2,"Female",56,"Married","Ga",FALSE,"70285/02",2,NA,"70285/02",2,NA,NA
"70285/02.3","70285/02",3,"Female",24,"Never married","Ga",FALSE,"70285/02",3,"SSS/SHS","70285/02",3,NA,NA
"70285/02.4","70285/02",4,"Female",14,"Never married","Ga",FALSE,"70285/02",4,"JSS/JHS","70285/02",4,NA,NA
"70285/03.1","70285/03",1,"Male",36,"Married","Fante",FALSE,"70285/03",1,"Voc/Tech/Comm","70285/03",1,NA,NA
"70285/03.2","70285/03",2,"Female",34,"Married","Ga",FALSE,"70285/03",2,"Professional","70285/03",2,NA,NA
"70285/03.3","70285/03",3,"Male",9,NA,"Fante",FALSE,"70285/03",3,"Primary","70285/03",3,NA,NA
"70285/04.1","70285/04",1,"Male",26,"Married","Ga",FALSE,"70285/04",1,"Voc/Tech/Comm","70285/04",1,NA,NA
"70285/04.2","70285/04",2,"Female",23,"Married","Fante",TRUE,"70285/04",2,NA,"70285/04",2,NA,NA
"70285/04.3","70285/04",3,"Male",4,NA,"Fante",FALSE,"70285/04",3,"Kindergarten","70285/04",3,NA,NA
"70285/06.1","70285/06",1,"Female",55,"Divorced","Ga",FALSE,"70285/06",1,"Middle","70285/06",1,NA,NA
"70285/06.2","70285/06",2,"Male",19,"Never married","Ga",FALSE,"70285/06",2,"SSS/SHS","70285/06",2,NA,NA
"70285/06.3","70285/06",3,"Male",11,NA,"Ga",FALSE,"70285/06",3,"JSS/JHS","70285/06",3,NA,NA
"70285/07.1","70285/07",1,"Male",45,"Married","Fante",FALSE,"70285/07",1,"Voc/Tech/Comm","70285/07",1,NA,NA
"70285/07.2","70285/07",2,"Female",46,"Married","Fante",TRUE,"70285/07",2,"Middle","70285/07",2,NA,NA
"70285/07.3","70285/07",3,"Male",14,"Never married","Fante",FALSE,"70285/07",3,"JSS/JHS","70285/07",3,NA,NA
"70285/07.4","70285/07",4,"Male",12,"Never married","Fante",FALSE,"70285/07",4,"JSS/JHS","70285/07",4,NA,NA
"70285/07.5","70285/07",5,"Male",9,NA,"Fante",FALSE,"70285/07",5,"Primary","70285/07",5,NA,NA
"70285/07.6","70285/07",6,"Male",5,NA,"Fante",FALSE,"70285/07",6,"Primary","70285/07",6,NA,NA
"70285/08.1","70285/08",1,"Female",36,"Divorced","Ga",TRUE,"70285/08",1,"JSS/JHS","70285/08",1,NA,NA
"70285/08.2","70285/08",2,"Female",33,"Never married","Ga",TRUE,"70285/08",2,"JSS/JHS","70285/08",2,NA,NA
"70285/08.3","70285/08",3,"Female",14,"Never married","Ga",FALSE,"70285/08",3,"JSS/JHS","70285/08",3,NA,NA
"70285/09.1","70285/09",1,"Male",45,"Separated","Ga",FALSE,"70285/09",1,"Middle","70285/09",1,NA,NA
"70285/11.1","70285/11",1,"Male",51,"Married","Akuapem",TRUE,"70285/11",1,"Middle","70285/11",1,NA,NA
"70285/11.2","70285/11",2,"Female",49,"Married","Akuapem",TRUE,"70285/11",2,"Middle","70285/11",2,NA,NA
"70285/11.3","70285/11",3,"Male",24,"Never married","Akuapem",TRUE,"70285/11",3,"SSS/SHS","70285/11",3,NA,NA
"70285/11.4","70285/11",4,"Male",20,"Never married","Akuapem",FALSE,"70285/11",4,"SSS/SHS","70285/11",4,NA,NA
"70285/11.5","70285/11",5,"Male",17,"Never married","Akuapem",FALSE,"70285/11",5,"JSS/JHS","70285/11",5,NA,NA
"70285/12.1","70285/12",1,"Male",47,"Never married","Ga",FALSE,"70285/12",1,"Middle","70285/12",1,NA,NA
"70285/13.1","70285/13",1,"Male",53,"Never married","Ga",FALSE,"70285/13",1,"Voc/Tech/Comm","70285/13",1,NA,NA
"70285/14.1","70285/14",1,"Female",51,"Widowed","Ga",FALSE,"70285/14",1,NA,"70285/14",1,NA,NA
"70286/01.1","70286/01",1,"Male",44,"Married","Fante",FALSE,"70286/01",1,"JSS/JHS","70286/01",1,NA,NA
"70286/01.2","70286/01",2,"Female",37,"Married","Ewe",FALSE,"70286/01",2,"JSS/JHS","70286/01",2,"Yes, card seen",TRUE
"70286/01.3","70286/01",3,"Male",20,"Never married","Fante",FALSE,"70286/01",3,"SSS/SHS","70286/01",3,"Yes, card seen",TRUE
"70286/01.4","70286/01",4,"Female",18,"Never married","Fante",FALSE,"70286/01",4,"University (Bachelor)","70286/01",4,"Yes, card seen",TRUE
"70286/01.5","70286/01",5,"Female",17,"Never married","Fante",FALSE,"70286/01",5,"JSS/JHS","70286/01",5,"Yes, card seen",TRUE
"70286/02.1","70286/02",1,"Female",44,"Never married","Ga",FALSE,"70286/02",1,"Voc/Tech/Comm","70286/02",1,NA,NA
"70286/03.1","70286/03",1,"Female",83,"Widowed","Ga",FALSE,"70286/03",1,"Middle","70286/03",1,"Yes, card not seen",FALSE
"70286/05.1","70286/05",1,"Male",32,"Married","Basare(Kyamba)",TRUE,"70286/05",1,"JSS/JHS","70286/05",1,NA,NA
"70286/05.2","70286/05",2,"Female",25,"Married","Basare(Kyamba)",TRUE,"70286/05",2,"Primary","70286/05",2,"Yes, card not seen",FALSE
"70286/07.1","70286/07",1,"Male",46,"Married","Ewe",TRUE,"70286/07",1,"Polytechnic","70286/07",1,NA,NA
"70286/07.2","70286/07",2,"Female",50,"Married","Ga",FALSE,"70286/07",2,"Teacher Training/Agric/ Nursing Cert","70286/07",2,"Yes, card seen",TRUE
"70286/07.3","70286/07",3,"Male",25,"Never married","Ewe",FALSE,"70286/07",3,"University (Bachelor)","70286/07",3,"Yes, card not seen",FALSE
"70286/07.4","70286/07",4,"Male",11,NA,"Ewe",FALSE,"70286/07",4,"Primary","70286/07",4,"Yes, card seen",TRUE
"70286/08.1","70286/08",1,"Female",31,"Never married","Nankansi, Talensi & Gurense (Frafra)",TRUE,"70286/08",1,"Primary","70286/08",1,NA,NA
"70286/10.1","70286/10",1,"Female",73,"Widowed","Ga",FALSE,"70286/10",1,NA,"70286/10",1,"Yes, card seen",TRUE
"70286/10.2","70286/10",2,"Female",38,"Never married","Ga",FALSE,"70286/10",2,"JSS/JHS","70286/10",2,"Yes, card not seen",FALSE
"70286/10.3","70286/10",3,"Female",20,"Never married","Ga",FALSE,"70286/10",3,"JSS/JHS","70286/10",3,"Yes, card not seen",FALSE
"70286/11.1","70286/11",1,"Male",47,"Married","Ga",FALSE,"70286/11",1,"Middle","70286/11",1,NA,NA
"70286/11.2","70286/11",2,"Female",39,"Married","Ga",FALSE,"70286/11",2,"Primary","70286/11",2,"Yes, card not seen",FALSE
"70286/11.3","70286/11",3,"Male",22,"Never married","Ga",FALSE,"70286/11",3,"SSS/SHS","70286/11",3,NA,NA
"70286/11.4","70286/11",4,"Male",18,"Never married","Ga",FALSE,"70286/11",4,"SSS/SHS","70286/11",4,NA,NA
"70286/11.5","70286/11",5,"Male",8,NA,"Ga",FALSE,"70286/11",5,"Primary","70286/11",5,"Yes, card not seen",FALSE
"70286/11.6","70286/11",6,"Male",5,NA,"Ga",FALSE,"70286/11",6,"Kindergarten","70286/11",6,"Yes, card not seen",FALSE
"70286/12.1","70286/12",1,"Male",56,"Married","All other tribes originating from Ghana",TRUE,"70286/12",1,NA,"70286/12",1,NA,NA
"70286/12.2","70286/12",2,"Female",46,"Married","All other tribes originating from Ghana",FALSE,"70286/12",2,"Primary","70286/12",2,NA,NA
"70286/12.3","70286/12",3,"Female",22,"Never married","All other tribes originating from Ghana",FALSE,"70286/12",3,"SSS/SHS","70286/12",3,NA,NA
"70286/12.4","70286/12",4,"Male",18,"Never married","All other tribes originating from Ghana",FALSE,"70286/12",4,"Voc/Tech/Comm","70286/12",4,NA,NA
"70286/12.5","70286/12",5,"Male",29,"Never married","All other tribes originating from Ghana",FALSE,"70286/12",5,"JSS/JHS","70286/12",5,NA,NA
"70286/12.6","70286/12",6,"Male",10,NA,"All other tribes originating from Ghana",FALSE,"70286/12",6,"Primary","70286/12",6,NA,NA
"70286/12.7","70286/12",7,"Male",15,"Never married","All other tribes originating from Ghana",FALSE,"70286/12",7,"JSS/JHS","70286/12",7,NA,NA
"70286/13.1","70286/13",1,"Male",60,"Married","Dagarte (Dagaba), Lobi , Wali (Wala)",TRUE,"70286/13",1,"University (Bachelor)","70286/13",1,"Yes, card not seen",FALSE
"70286/13.2","70286/13",2,"Female",50,"Married","Dagarte (Dagaba), Lobi , Wali (Wala)",FALSE,"70286/13",2,"Middle","70286/13",2,"Yes, card not seen",FALSE
"70286/14.1","70286/14",1,"Female",39,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70286/14",1,"SSS/SHS","70286/14",1,"Yes, card not seen",FALSE
"70287/01.1","70287/01",1,"Male",33,"Married","Ewe",TRUE,"70287/01",1,"Voc/Tech/Comm","70287/01",1,NA,NA
"70287/01.2","70287/01",2,"Female",32,"Married","Ewe",TRUE,"70287/01",2,"JSS/JHS","70287/01",2,"Yes, card seen",TRUE
"70287/01.3","70287/01",3,"Male",6,NA,"Ewe",FALSE,"70287/01",3,"Primary","70287/01",3,"Yes, card seen",TRUE
"70287/01.4","70287/01",4,"Female",3,NA,"Ewe",FALSE,"70287/01",4,"Kindergarten","70287/01",4,"Yes, card seen",TRUE
"70287/02.1","70287/02",1,"Female",36,"Never married","Builsa (Kangyaga or Kanjaga)",TRUE,"70287/02",1,"Teacher Training/Agric/ Nursing Cert","70287/02",1,"Yes, card seen",TRUE
"70287/02.2","70287/02",2,"Female",11,NA,"Builsa (Kangyaga or Kanjaga)",TRUE,"70287/02",2,"Primary","70287/02",2,"Yes, card seen",TRUE
"70287/02.3","70287/02",3,"Male",8,NA,"Builsa (Kangyaga or Kanjaga)",FALSE,"70287/02",3,"Primary","70287/02",3,"Yes, card seen",TRUE
"70287/03.1","70287/03",1,"Male",73,"Married","Ewe",TRUE,"70287/03",1,"Middle","70287/03",1,"Yes, card seen",TRUE
"70287/03.2","70287/03",2,"Female",67,"Married","Ewe",TRUE,"70287/03",2,"Middle","70287/03",2,"Yes, card seen",TRUE
"70287/04.1","70287/04",1,"Male",78,"Married","Fante",TRUE,"70287/04",1,"Voc/Tech/Comm","70287/04",1,"Yes, card seen",TRUE
"70287/04.2","70287/04",2,"Female",59,"Married","Ewe",TRUE,"70287/04",2,"Middle","70287/04",2,"Yes, card seen",TRUE
"70287/04.3","70287/04",3,"Female",24,"Never married","Fante",FALSE,"70287/04",3,"University (Bachelor)","70287/04",3,"Yes, card seen",TRUE
"70287/04.4","70287/04",4,"Male",9,NA,"Fante",FALSE,"70287/04",4,"Primary","70287/04",4,NA,NA
"70287/05.1","70287/05",1,"Male",29,"Married","Ewe",TRUE,"70287/05",1,"University (Bachelor)","70287/05",1,NA,NA
"70287/05.2","70287/05",2,"Female",27,"Married","Dagarte (Dagaba), Lobi , Wali (Wala)",TRUE,"70287/05",2,"JSS/JHS","70287/05",2,NA,NA
"70287/05.3","70287/05",3,"Male",3,NA,"Ewe",FALSE,"70287/05",3,"Kindergarten","70287/05",3,NA,NA
"70287/05.5","70287/05",5,"Male",22,"Never married","Dagarte (Dagaba), Lobi , Wali (Wala)",TRUE,"70287/05",5,"SSS/SHS","70287/05",5,NA,NA
"70287/05.6","70287/05",6,"Male",20,"Never married","Dagarte (Dagaba), Lobi , Wali (Wala)",TRUE,"70287/05",6,"SSS/SHS","70287/05",6,NA,NA
"70287/06.2","70287/06",2,"Female",59,"Married","Ewe",TRUE,"70287/06",2,"Middle","70287/06",2,"Yes, card not seen",FALSE
"70287/06.3","70287/06",3,"Female",31,"Never married","Ewe",FALSE,"70287/06",3,"Primary","70287/06",3,"Yes, card not seen",FALSE
"70287/06.4","70287/06",4,"Male",25,"Never married","Ewe",TRUE,"70287/06",4,"University (Bachelor)","70287/06",4,"Yes, card seen",TRUE
"70287/06.5","70287/06",5,"Male",25,"Never married","Akyem",TRUE,"70287/06",5,"University (Bachelor)","70287/06",5,"Yes, card seen",TRUE
"70287/06.6","70287/06",6,"Male",19,"Never married","Akyem",FALSE,"70287/06",6,"SSS/SHS","70287/06",6,"Yes, card seen",TRUE
"70287/06.7","70287/06",7,"Female",17,"Never married","Akyem",TRUE,"70287/06",7,"SSS/SHS","70287/06",7,"Yes, card seen",TRUE
"70287/07.1","70287/07",1,"Female",41,"Widowed","Akuapem",FALSE,"70287/07",1,"Middle","70287/07",1,"Yes, card seen",TRUE
"70287/07.2","70287/07",2,"Female",25,"Never married","Akuapem",FALSE,"70287/07",2,"Teacher Training/Agric/ Nursing Cert","70287/07",2,"Yes, card seen",TRUE
"70287/07.3","70287/07",3,"Male",23,"Never married","Akuapem",TRUE,"70287/07",3,"SSS/SHS","70287/07",3,NA,NA
"70287/07.4","70287/07",4,"Male",18,"Never married","Akuapem",FALSE,"70287/07",4,"SSS/SHS","70287/07",4,"Yes, card not seen",FALSE
"70287/07.5","70287/07",5,"Male",18,"Never married","Akuapem",FALSE,"70287/07",5,"SSS/SHS","70287/07",5,"Yes, card seen",TRUE
"70287/07.6","70287/07",6,"Male",11,NA,"Akuapem",TRUE,"70287/07",6,"Primary","70287/07",6,NA,NA
"70287/08.1","70287/08",1,"Male",79,"Married","Fante",TRUE,"70287/08",1,"Unviersity (Post Graduate)","70287/08",1,"Yes, card seen",TRUE
"70287/08.2","70287/08",2,"Female",70,"Married","Fante",TRUE,"70287/08",2,"Teacher Training/Agric/ Nursing Cert","70287/08",2,"Yes, card seen",TRUE
"70287/08.3","70287/08",3,"Female",18,"Never married","Asante",TRUE,"70287/08",3,"SSS/SHS","70287/08",3,NA,NA
"70287/08.4","70287/08",4,"Female",57,"Divorced","Ewe",TRUE,"70287/08",4,"Middle","70287/08",4,NA,NA
"70287/08.5","70287/08",5,"Male",13,"Never married","Ewe",TRUE,"70287/08",5,"JSS/JHS","70287/08",5,"Yes, card seen",TRUE
"70287/09.1","70287/09",1,"Female",65,"Widowed","Ga",FALSE,"70287/09",1,"Primary","70287/09",1,"Yes, card seen",TRUE
"70287/09.2","70287/09",2,"Male",34,"Never married","Fante",FALSE,"70287/09",2,"Voc/Tech/Comm","70287/09",2,NA,NA
"70287/09.3","70287/09",3,"Male",3,NA,"Ga",FALSE,"70287/09",3,"None","70287/09",3,"Yes, card seen",TRUE
"70287/11.1","70287/11",1,"Female",44,"Widowed","Akyem",TRUE,"70287/11",1,"University (Bachelor)","70287/11",1,"Yes, card seen",TRUE
"70287/11.2","70287/11",2,"Male",17,"Never married","Ewe",FALSE,"70287/11",2,"SSS/SHS","70287/11",2,"Yes, card seen",TRUE
"70287/11.3","70287/11",3,"Male",14,"Never married","Ewe",FALSE,"70287/11",3,"JSS/JHS","70287/11",3,"Yes, card seen",TRUE
"70287/11.4","70287/11",4,"Female",12,"Never married","Ewe",TRUE,"70287/11",4,"JSS/JHS","70287/11",4,"Yes, card seen",TRUE
"70287/11.5","70287/11",5,"Female",72,"Widowed","Ewe",TRUE,"70287/11",5,"Teacher Training/Agric/ Nursing Cert","70287/11",5,"Yes, card seen",TRUE
"70287/11.6","70287/11",6,"Female",18,"Never married","Ewe",TRUE,"70287/11",6,"JSS/JHS","70287/11",6,NA,NA
"70287/12.1","70287/12",1,"Male",56,"Married","Ga",TRUE,"70287/12",1,"Polytechnic","70287/12",1,"Yes, card seen",TRUE
"70287/12.2","70287/12",2,"Female",51,"Married","Ga",FALSE,"70287/12",2,"University (Bachelor)","70287/12",2,"Yes, card seen",TRUE
"70287/12.3","70287/12",3,"Female",26,"Never married","Ga",TRUE,"70287/12",3,"University (Bachelor)","70287/12",3,"Yes, card seen",TRUE
"70287/12.4","70287/12",4,"Female",16,"Never married","Ga",FALSE,"70287/12",4,"SSS/SHS","70287/12",4,"Yes, card seen",TRUE
"70287/12.5","70287/12",5,"Female",23,"Never married","Fante",FALSE,"70287/12",5,"SSS/SHS","70287/12",5,"Yes, card seen",TRUE
"70287/12.6","70287/12",6,"Female",16,"Never married","Fante",FALSE,"70287/12",6,"JSS/JHS","70287/12",6,NA,NA
"70287/13.1","70287/13",1,"Male",35,"Married","Kwahu",FALSE,"70287/13",1,"Professional","70287/13",1,NA,NA
"70287/13.2","70287/13",2,"Female",33,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70287/13",2,"JSS/JHS","70287/13",2,"Yes, card seen",TRUE
"70287/13.3","70287/13",3,"Male",7,NA,"Kwahu",FALSE,"70287/13",3,"Primary","70287/13",3,"Yes, card seen",TRUE
"70287/13.4","70287/13",4,"Female",3,NA,"Kwahu",FALSE,"70287/13",4,"None","70287/13",4,"Yes, card seen",TRUE
"70287/15.1","70287/15",1,"Male",47,"Married","Kwahu",FALSE,"70287/15",1,"University (Bachelor)","70287/15",1,"Yes, card seen",TRUE
"70287/15.2","70287/15",2,"Female",41,"Married","Kwahu",TRUE,"70287/15",2,"JSS/JHS","70287/15",2,"Yes, card seen",TRUE
"70287/15.3","70287/15",3,"Female",18,"Never married","Kwahu",FALSE,"70287/15",3,"SSS/SHS","70287/15",3,"Yes, card seen",TRUE
"70287/15.4","70287/15",4,"Female",17,"Never married","Kwahu",FALSE,"70287/15",4,"SSS/SHS","70287/15",4,"Yes, card seen",TRUE
"70287/15.5","70287/15",5,"Female",6,NA,"Kwahu",FALSE,"70287/15",5,"Kindergarten","70287/15",5,"Yes, card seen",TRUE
"70288/01.1","70288/01",1,"Male",33,"Married","Ga",FALSE,"70288/01",1,"SSS/SHS","70288/01",1,NA,NA
"70288/01.2","70288/01",2,"Female",32,"Married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",TRUE,"70288/01",2,"JSS/JHS","70288/01",2,"Yes, card seen",TRUE
"70288/01.3","70288/01",3,"Female",8,NA,"Ga",FALSE,"70288/01",3,"Primary","70288/01",3,"Yes, card seen",TRUE
"70288/01.4","70288/01",4,"Female",8,NA,"Ga",FALSE,"70288/01",4,"Kindergarten","70288/01",4,"Yes, card seen",TRUE
"70288/01.5","70288/01",5,"Male",4,NA,"Ga",FALSE,"70288/01",5,"None","70288/01",5,"Yes, card seen",TRUE
"70288/02.1","70288/02",1,"Male",42,"Married","Kotokoli",FALSE,"70288/02",1,"JSS/JHS","70288/02",1,"Yes, card seen",TRUE
"70288/02.2","70288/02",2,"Female",40,"Married","Kotokoli",FALSE,"70288/02",2,"JSS/JHS","70288/02",2,"Yes, card seen",TRUE
"70288/02.3","70288/02",3,"Female",11,NA,"Kotokoli",FALSE,"70288/02",3,"Primary","70288/02",3,"Yes, card seen",TRUE
"70288/02.4","70288/02",4,"Male",6,NA,"Kotokoli",FALSE,"70288/02",4,"Kindergarten","70288/02",4,"Yes, card seen",TRUE
"70288/02.5","70288/02",5,"Male",6,NA,"Kotokoli",FALSE,"70288/02",5,"Kindergarten","70288/02",5,"Yes, card seen",TRUE
"70288/03.1","70288/03",1,"Male",36,"Never married","Kusasi",FALSE,"70288/03",1,"University (Bachelor)","70288/03",1,NA,NA
"70288/03.2","70288/03",2,"Female",20,"Never married","Kusasi",FALSE,"70288/03",2,"University (Bachelor)","70288/03",2,NA,NA
"70288/04.1","70288/04",1,"Male",36,"Married","Chamba (Kyamba)",FALSE,"70288/04",1,"JSS/JHS","70288/04",1,"Yes, card seen",TRUE
"70288/04.2","70288/04",2,"Female",30,"Married","Yeji, Nchumuru, Krachi, Nawuri, Bassa Achode",TRUE,"70288/04",2,"Primary","70288/04",2,"Yes, card seen",TRUE
"70288/04.3","70288/04",3,"Male",13,"Never married","Chamba (Kyamba)",FALSE,"70288/04",3,"Primary","70288/04",3,"Yes, card seen",TRUE
"70288/04.5","70288/04",5,"Male",11,NA,"Chamba (Kyamba)",FALSE,"70288/04",5,"Primary","70288/04",5,"Yes, card seen",TRUE
"70288/04.6","70288/04",6,"Female",40,"Never married","Chamba (Kyamba)",TRUE,"70288/04",6,"Primary","70288/04",6,NA,NA
"70288/05.1","70288/05",1,"Male",35,"Married","Chamba (Kyamba)",FALSE,"70288/05",1,"JSS/JHS","70288/05",1,"Yes, card seen",TRUE
