"REGION","AGE","SEX","ETHNICITY","EDLEVEL","EDGRADE","WORKED"
3,33,1,22,NA,NA,1
3,20,1,22,6,0,2
3,22,2,8,4,2,2
3,33,1,6,6,3,1
3,36,1,14,10,3,1
3,26,2,14,8,3,1
3,41,2,14,5,1,1
3,35,1,14,5,4,1
3,30,2,30,4,1,1
3,42,1,4,5,4,1
3,38,2,14,5,4,1
3,38,1,30,5,4,1
3,33,2,30,4,3,1
3,68,2,30,NA,NA,2
3,30,1,14,6,3,1
3,24,2,14,6,3,1
3,28,1,14,4,3,1
3,39,1,10,5,4,1
3,34,2,10,8,3,1
3,42,1,22,5,4,1
3,39,2,97,5,4,1
3,48,2,14,3,4,1
3,39,2,30,8,3,2
3,35,1,8,6,3,2
3,31,1,30,4,3,1
3,26,2,30,3,1,1
3,24,2,30,3,4,2
3,53,1,30,5,3,2
3,36,2,30,3,2,1
3,37,1,30,4,3,1
3,38,2,30,5,4,1
3,51,1,14,7,4,1
3,49,2,22,3,2,2
3,20,1,14,4,3,2
3,43,2,97,5,4,1
3,46,1,22,5,4,1
3,44,2,4,10,1,1
3,27,2,30,6,1,2
3,24,1,22,4,3,1
3,45,1,30,5,4,1
3,48,2,4,9,2,1
3,30,1,22,4,0,1
3,22,2,14,NA,NA,1
3,39,1,97,11,4,1
3,28,2,22,10,2,2
3,28,1,22,NA,NA,1
3,25,2,22,NA,NA,1
3,27,1,30,6,3,1
3,26,1,30,6,3,1
3,40,1,8,7,2,2
3,35,2,30,8,1,2
3,31,2,14,6,3,2
3,31,1,30,10,4,1
3,27,2,30,6,3,2
3,25,2,71,5,3,2
3,48,1,30,5,4,1
3,46,2,14,5,0,1
3,40,2,30,3,3,1
3,31,2,14,6,0,1
3,37,1,14,6,3,1
3,90,1,22,5,4,2
3,37,2,22,NA,NA,1
3,28,1,22,NA,NA,2
3,28,1,22,3,3,1
3,28,2,30,6,3,1
3,29,1,22,3,6,1
3,29,2,73,10,2,1
3,51,1,8,NA,NA,1
3,43,2,22,NA,NA,1
3,25,1,14,6,3,1
3,29,1,9,4,2,1
3,23,2,4,4,3,1
3,24,1,6,4,3,1
3,38,1,22,NA,NA,1
3,22,2,22,3,4,1
3,56,2,22,3,0,1
3,29,1,22,4,3,1
3,28,2,22,4,3,1
3,47,1,22,5,4,1
3,30,2,22,NA,NA,1
3,40,2,22,NA,NA,1
3,48,2,22,5,2,1
3,53,1,22,NA,NA,1
3,19,1,22,3,6,1
3,26,1,14,8,3,1
3,22,2,14,8,3,1
3,34,1,14,3,1,1
3,34,1,22,4,1,1
3,62,1,22,3,2,1
3,45,2,22,3,2,1
3,22,1,22,3,5,1
3,20,2,22,NA,NA,1
3,62,1,22,7,4,1
3,37,1,22,5,2,1
3,35,2,22,NA,NA,1
3,52,1,22,3,3,1
3,55,2,22,NA,NA,1
3,60,2,22,NA,NA,1
3,28,1,22,6,3,1
3,50,1,22,3,3,1
3,48,2,22,NA,NA,1
3,32,1,22,3,4,1
3,22,2,56,4,3,1
3,34,2,22,3,4,1
3,33,1,14,6,2,1
3,62,1,22,5,4,2
3,48,2,22,5,4,2
3,80,1,22,NA,NA,1
3,42,1,30,7,1,1
3,40,1,30,5,4,1
3,33,1,22,NA,NA,1
3,30,2,22,NA,NA,1
3,68,1,30,3,4,1
3,45,2,30,3,5,1
3,29,2,30,4,3,2
3,24,2,30,3,6,2
3,21,1,30,3,4,2
3,24,2,30,4,2,1
3,75,1,12,3,5,1
3,55,2,22,NA,NA,1
3,30,2,22,NA,NA,1
3,50,1,6,5,4,2
3,43,2,22,7,2,1
3,21,1,30,NA,NA,1
3,43,2,22,NA,NA,1
3,57,1,22,3,5,2
3,20,2,22,NA,NA,2
3,27,1,14,4,2,1
3,21,2,14,NA,NA,2
3,27,2,6,4,3,1
3,25,1,6,6,3,1
3,20,2,6,6,3,2
3,42,2,56,3,6,1
3,38,1,22,NA,NA,1
3,35,2,21,NA,NA,1
3,29,1,30,3,4,1
3,21,2,56,4,3,1
3,30,1,30,4,3,1
3,38,1,22,NA,NA,1
3,26,2,22,3,3,1
3,38,1,14,5,4,1
3,36,2,22,NA,NA,1
3,85,1,22,NA,NA,1
3,75,2,22,NA,NA,1
3,28,2,22,NA,NA,1
3,19,1,22,NA,NA,1
3,37,1,14,NA,NA,1
3,65,2,22,NA,NA,1
3,40,2,22,NA,NA,1
3,42,1,22,NA,NA,1
3,37,2,22,NA,NA,1
3,33,1,22,NA,NA,1
3,28,2,14,3,6,1
3,53,2,22,5,4,2
3,35,2,22,3,2,2
3,28,2,22,NA,NA,2
3,26,2,22,4,3,2
3,21,1,22,4,0,2
3,37,2,30,5,1,1
3,20,2,22,NA,NA,1
3,46,1,22,NA,NA,1
3,68,2,22,NA,NA,1
3,42,1,22,NA,NA,1
3,54,2,22,NA,NA,1
3,27,1,22,4,3,1
3,23,2,22,4,0,1
3,19,2,22,4,2,1
3,38,1,22,NA,NA,1
3,25,2,22,3,1,1
3,57,2,22,NA,NA,2
3,24,2,22,NA,NA,1
3,38,2,97,NA,NA,1
3,75,2,22,NA,NA,2
3,37,2,97,3,4,1
3,39,1,22,5,3,1
3,36,2,22,NA,NA,1
3,69,2,4,NA,NA,2
3,24,2,30,4,0,2
3,31,1,22,NA,NA,1
3,26,1,14,NA,NA,1
3,44,2,22,NA,NA,1
3,24,2,22,4,3,2
3,45,1,22,3,5,1
3,21,1,22,4,1,2
3,19,1,22,NA,NA,1
3,55,1,22,NA,NA,1
3,63,1,22,NA,NA,1
3,28,2,22,NA,NA,2
3,50,2,22,NA,NA,1
3,66,1,22,NA,NA,2
3,65,2,22,NA,NA,2
3,39,2,22,NA,NA,1
3,37,2,22,NA,NA,1
3,41,2,22,NA,NA,1
3,40,2,22,NA,NA,1
3,20,2,22,NA,NA,2
3,48,1,22,5,4,1
3,44,2,12,NA,NA,1
3,23,1,22,4,2,2
3,19,1,22,3,5,2
3,25,1,22,3,5,2
3,37,2,22,NA,NA,1
3,23,1,30,4,3,1
3,21,1,30,6,0,1
3,60,2,1,NA,NA,1
3,60,2,22,NA,NA,1
3,25,2,65,6,3,1
3,23,1,22,4,3,1
3,25,1,22,6,3,1
3,58,1,97,8,3,1
3,28,2,22,10,4,1
3,26,1,22,4,0,1
3,28,1,22,3,2,1
3,53,1,22,3,2,2
3,42,2,22,NA,NA,2
3,26,2,22,NA,NA,2
3,50,1,14,5,4,2
3,46,1,21,3,5,1
3,32,2,21,NA,NA,1
3,30,1,22,3,4,1
3,20,1,22,NA,NA,1
3,25,1,22,NA,NA,1
3,33,2,21,NA,NA,1
3,34,1,21,4,3,2
3,46,2,22,NA,NA,1
3,19,2,22,6,2,2
3,74,2,22,5,3,1
3,60,2,22,3,4,1
3,52,2,21,NA,NA,1
3,21,1,22,4,1,1
3,27,2,22,NA,NA,1
3,63,1,22,3,5,2
3,30,2,22,3,3,1
3,28,1,22,NA,NA,1
3,19,2,14,NA,NA,1
3,41,2,30,NA,NA,1
3,20,2,30,3,1,1
3,32,1,22,4,3,1
3,29,2,22,6,3,1
3,19,2,73,4,0,2
3,23,1,30,3,2,1
3,20,1,22,NA,NA,1
3,51,1,43,NA,NA,1
3,37,2,22,4,0,1
3,33,1,22,4,3,1
3,26,1,30,10,3,2
3,60,2,30,NA,NA,1
3,20,2,30,NA,NA,1
3,32,2,30,NA,NA,1
3,57,1,22,5,4,1
3,37,2,22,NA,NA,1
3,38,2,22,3,3,1
3,43,2,22,NA,NA,1
3,21,1,22,6,1,2
3,96,2,22,NA,NA,2
3,54,2,22,5,4,1
3,20,2,22,6,2,2
3,54,1,22,NA,NA,1
3,55,2,22,3,1,1
3,40,2,22,NA,NA,1
3,75,1,22,NA,NA,1
3,65,2,22,NA,NA,1
3,35,2,22,NA,NA,1
3,22,2,22,4,1,1
3,26,1,22,4,3,1
3,25,2,22,6,3,1
3,25,1,22,4,3,1
3,25,1,22,4,3,1
3,75,2,22,NA,NA,2
3,49,1,22,NA,NA,1
3,31,2,22,3,3,1
3,50,1,15,8,3,1
3,33,1,22,4,3,2
3,31,2,22,NA,NA,1
3,42,2,22,NA,NA,1
3,46,1,30,NA,NA,1
3,21,2,30,6,4,2
3,85,2,30,NA,NA,2
3,21,1,22,6,3,2
3,80,2,22,NA,NA,1
3,27,2,22,3,2,1
3,50,1,22,3,3,1
3,35,2,22,NA,NA,1
3,27,1,22,4,3,1
3,24,2,22,3,5,1
3,45,1,22,NA,NA,1
3,36,2,22,NA,NA,1
3,65,1,22,5,4,1
3,55,2,22,NA,NA,1
3,28,2,22,NA,NA,1
3,64,2,30,NA,NA,1
3,42,2,30,5,4,1
3,28,2,30,3,6,1
3,22,2,30,3,6,1
3,25,2,30,4,3,1
3,22,2,30,4,2,1
3,20,2,30,4,2,2
3,59,2,30,5,4,1
3,28,1,30,6,2,2
3,37,2,30,NA,NA,1
3,36,2,30,3,4,1
3,28,1,30,4,3,1
3,26,2,30,8,3,1
3,24,1,30,4,3,1
3,35,1,30,3,6,1
3,24,1,22,4,3,1
3,20,2,30,4,2,1
3,85,2,30,NA,NA,1
3,40,2,30,NA,NA,1
3,35,2,30,NA,NA,1
3,40,1,22,3,4,1
3,84,2,22,NA,NA,1
3,33,1,22,3,3,1
3,23,2,22,3,1,2
3,80,1,22,NA,NA,2
3,35,1,22,3,5,1
3,46,2,22,7,1,1
3,33,2,30,NA,NA,1
3,39,1,97,6,4,1
3,27,2,22,NA,NA,1
3,59,2,22,NA,NA,1
3,37,2,22,4,1,1
3,21,1,97,6,4,2
3,26,1,22,4,3,1
3,37,2,14,6,3,1
3,19,2,14,6,4,2
3,24,1,22,4,3,2
3,29,2,14,NA,NA,1
3,53,2,22,5,4,1
3,55,1,22,NA,NA,2
3,20,2,22,4,1,1
3,40,2,22,NA,NA,1
3,45,1,22,NA,NA,2
3,28,1,22,3,5,1
3,20,2,22,4,2,2
3,21,1,6,6,3,2
3,75,2,22,NA,NA,2
3,34,2,22,NA,NA,2
3,25,2,22,NA,NA,1
3,25,1,22,7,3,1
3,23,2,22,4,3,2
3,26,1,22,6,3,1
3,36,2,22,NA,NA,2
3,70,2,22,NA,NA,2
3,33,1,22,NA,NA,2
3,24,2,22,NA,NA,1
3,80,2,22,NA,NA,1
3,23,2,22,NA,NA,1
3,47,2,22,NA,NA,1
3,24,2,22,3,4,1
3,40,1,22,NA,NA,2
3,42,2,22,NA,NA,2
3,19,2,22,NA,NA,2
3,31,1,22,6,3,1
3,40,1,22,NA,NA,1
3,38,2,22,NA,NA,1
3,90,2,22,NA,NA,2
3,19,2,22,4,2,2
3,45,1,22,3,5,1
3,36,2,22,3,3,1
3,27,2,6,NA,NA,2
3,34,1,30,NA,NA,1
3,23,1,14,10,4,2
3,27,2,14,4,3,1
3,30,2,22,NA,NA,2
3,42,2,22,3,2,1
3,25,1,22,4,2,2
3,20,1,22,4,1,2
3,27,1,22,NA,NA,2
3,35,2,22,3,5,1
3,38,1,22,3,4,1
3,50,1,22,NA,NA,2
3,23,1,22,6,1,1
3,66,1,22,5,4,2
3,46,2,22,NA,NA,1
3,23,1,22,NA,NA,1
3,22,1,22,4,2,2
3,23,2,22,4,0,1
3,25,1,30,3,0,1
3,29,1,22,3,5,1
3,23,1,22,4,3,1
3,50,1,22,3,0,1
3,30,2,22,NA,NA,1
3,21,1,22,4,3,1
3,26,2,15,4,2,1
3,51,1,8,7,4,1
3,47,2,22,3,6,2
3,26,1,22,4,1,1
3,22,2,22,4,2,2
3,62,1,53,5,4,2
3,52,2,53,NA,NA,2
3,26,1,53,11,2,1
3,24,1,53,11,4,1
3,20,1,53,6,3,1
3,50,1,22,3,0,2
3,34,2,22,NA,NA,2
3,22,1,22,4,2,1
3,80,2,21,NA,NA,1
3,27,2,21,NA,NA,1
3,34,1,22,8,4,1
3,34,2,22,9,2,2
3,35,1,22,5,4,1
3,33,2,22,4,3,1
3,52,1,6,8,3,1
3,46,2,21,8,3,1
3,64,2,22,NA,NA,1
3,34,1,8,6,1,1
3,24,1,22,6,3,1
3,22,2,30,4,3,1
3,30,2,22,3,4,1
3,19,2,22,6,0,1
3,54,2,14,5,1,1
3,48,2,22,NA,NA,1
3,20,2,30,6,0,2
3,34,1,21,6,3,2
3,25,1,22,8,3,1
3,25,2,22,4,3,2
3,27,2,21,4,3,1
3,40,2,22,5,3,1
3,28,2,30,NA,NA,1
3,42,2,21,3,3,2
3,34,1,22,4,3,1
3,27,2,22,3,5,1
3,46,2,22,NA,NA,1
3,80,2,22,NA,NA,2
3,39,1,30,3,0,2
3,34,2,22,3,5,2
3,32,1,52,3,4,1
3,30,2,22,3,3,1
3,52,1,14,5,3,1
3,50,2,22,NA,NA,2
3,21,1,14,6,2,2
3,24,2,14,4,3,2
3,45,2,22,3,2,1
3,27,2,22,6,2,2
3,35,1,22,3,6,1
3,59,2,30,5,3,1
3,31,1,15,4,3,1
3,35,2,22,3,2,2
3,38,2,97,5,4,1
3,31,1,71,12,2,1
3,26,2,6,11,2,2
3,25,1,6,6,3,2
3,19,2,71,6,2,2
3,62,2,22,NA,NA,1
3,30,1,14,NA,NA,1
3,29,1,6,4,3,1
3,28,2,8,6,3,1
3,48,1,97,3,2,1
3,48,2,74,3,2,1
3,27,1,14,4,3,1
3,23,1,14,8,1,1
3,40,1,14,5,4,1
3,36,2,15,4,3,2
3,34,1,14,4,3,1
3,23,2,97,4,3,1
3,29,1,22,3,2,1
3,24,2,22,NA,NA,1
3,60,2,21,NA,NA,1
3,54,1,21,5,4,1
3,38,2,30,3,3,1
3,39,1,21,NA,NA,1
3,31,1,21,4,3,1
3,23,2,21,4,2,1
3,28,2,21,4,3,1
3,61,2,21,NA,NA,2
3,31,1,21,8,4,2
3,35,1,21,NA,NA,1
3,28,1,21,3,5,1
3,23,1,21,3,4,2
3,36,1,97,11,4,1
3,25,2,21,10,3,1
3,19,2,21,NA,NA,2
3,55,1,21,3,6,1
3,55,2,21,3,5,1
3,25,2,21,4,3,1
3,23,2,21,4,3,1
3,20,2,21,4,2,2
3,20,1,97,4,1,2
3,76,2,21,NA,NA,2
3,50,1,21,NA,NA,1
3,39,1,21,5,4,1
3,31,2,21,3,2,2
3,70,2,21,NA,NA,1
3,33,2,21,NA,NA,2
3,24,1,21,6,3,1
3,45,1,21,NA,NA,2
3,20,1,21,4,3,2
3,28,1,21,NA,NA,2
3,30,2,21,4,3,1
3,74,1,21,3,5,1
3,75,1,21,NA,NA,2
3,60,2,21,NA,NA,1
3,90,2,21,NA,NA,2
3,28,2,21,NA,NA,2
3,24,1,21,4,3,2
3,21,1,21,NA,NA,2
3,75,1,21,NA,NA,1
3,68,2,21,NA,NA,2
3,60,1,21,NA,NA,1
3,33,2,21,NA,NA,2
3,24,2,21,NA,NA,1
3,33,1,97,4,3,1
3,28,2,21,4,3,1
3,52,2,21,NA,NA,1
3,24,1,21,NA,NA,2
3,21,2,21,NA,NA,1
3,52,1,21,NA,NA,2
3,27,2,21,3,3,1
3,30,1,8,4,3,1
3,82,2,21,NA,NA,1
3,82,1,21,NA,NA,1
3,45,1,21,NA,NA,1
3,43,1,21,NA,NA,2
3,24,1,21,NA,NA,1
3,23,1,21,NA,NA,1
3,20,2,21,NA,NA,2
3,19,2,21,NA,NA,2
3,30,2,21,NA,NA,2
3,31,1,8,8,2,1
3,36,1,15,7,5,1
3,48,1,22,3,6,1
3,45,2,22,3,5,1
3,38,1,22,5,4,1
3,32,2,22,NA,NA,1
3,60,2,22,NA,NA,1
3,20,2,22,4,3,2
3,37,2,30,4,3,1
3,48,1,22,3,6,1
3,40,2,22,NA,NA,1
3,20,2,22,4,3,1
3,50,2,22,NA,NA,1
3,55,1,22,NA,NA,1
3,29,1,22,6,3,2
3,22,1,22,6,3,2
3,31,1,22,6,2,2
3,27,1,30,6,3,1
3,38,2,14,5,3,1
3,42,1,14,7,7,1
3,20,2,14,6,3,1
3,37,2,22,NA,NA,1
3,20,2,22,6,2,2
3,80,1,22,5,4,2
3,62,2,22,NA,NA,1
3,75,2,22,NA,NA,1
3,50,2,30,3,3,1
3,31,2,22,3,5,1
3,39,2,22,3,6,1
3,35,1,22,3,1,1
3,27,2,21,3,4,1
3,50,2,21,NA,NA,1
3,95,2,22,NA,NA,2
3,54,2,22,3,6,1
3,52,2,22,NA,NA,1
3,40,2,22,NA,NA,1
3,38,2,22,NA,NA,1
3,36,2,22,NA,NA,1
3,28,2,22,NA,NA,1
3,19,2,22,4,3,2
3,38,1,22,3,4,1
3,38,2,22,5,3,1
3,45,1,22,NA,NA,1
3,56,1,6,5,2,1
3,70,2,22,NA,NA,2
3,49,2,22,5,4,1
3,65,1,22,7,5,1
3,27,1,22,3,4,1
3,24,1,22,3,2,1
3,22,2,22,3,2,1
3,20,2,22,3,6,1
3,35,2,22,3,4,1
3,37,1,22,3,6,1
3,33,2,14,4,3,1
3,82,2,14,NA,NA,1
3,55,2,14,3,4,1
3,27,1,30,4,3,1
3,29,2,8,6,3,1
3,33,1,8,4,3,1
3,37,2,22,NA,NA,1
3,20,2,22,4,2,1
3,56,2,22,NA,NA,1
3,39,2,97,5,4,2
3,35,2,22,NA,NA,1
3,34,1,22,4,3,1
3,21,2,22,NA,NA,1
3,20,2,22,4,2,1
3,27,2,22,4,3,1
3,31,2,22,NA,NA,1
3,34,1,22,3,4,1
3,20,2,22,4,3,1
3,27,2,30,3,6,1
3,28,2,22,3,6,1
3,43,1,14,5,4,1
3,38,2,30,3,3,1
3,31,2,22,NA,NA,1
3,38,1,22,NA,NA,1
3,25,2,22,3,6,1
3,28,1,8,4,3,1
3,55,2,21,NA,NA,1
3,60,1,21,NA,NA,1
3,20,1,21,4,1,2
3,20,1,21,4,1,2
3,44,1,22,3,3,1
3,29,1,97,4,1,1
3,31,2,30,3,5,2
3,40,1,40,10,3,1
3,35,2,40,6,3,1
3,21,1,40,4,3,2
3,58,2,30,9,3,1
3,84,1,14,5,2,1
3,26,2,14,4,2,1
3,49,1,30,3,6,2
3,40,2,97,3,6,1
3,37,1,21,4,3,1
3,19,2,21,4,3,2
3,57,2,30,5,4,1
3,40,2,30,5,3,1
3,24,2,30,4,3,1
3,20,2,30,4,3,2
3,85,1,14,5,4,2
3,66,1,14,5,4,1
3,65,2,14,3,5,1
3,45,2,14,5,1,1
3,22,2,14,4,1,2
3,24,1,14,4,2,2
3,20,2,14,8,3,2
3,21,2,14,6,3,1
3,39,2,8,3,5,2
3,25,1,30,4,3,1
3,35,1,21,NA,NA,1
3,47,1,4,5,4,1
3,39,1,4,3,6,1
3,27,1,15,NA,NA,1
3,30,1,8,6,1,1
3,27,2,8,3,5,1
3,55,1,22,3,1,1
3,27,2,8,4,2,1
3,33,1,21,3,2,2
3,33,2,21,NA,NA,2
3,31,1,21,NA,NA,1
3,26,2,21,3,6,1
3,24,1,21,NA,NA,1
3,22,2,21,NA,NA,1
3,34,1,21,NA,NA,1
3,27,2,21,NA,NA,2
3,29,1,21,NA,NA,1
3,33,1,21,NA,NA,1
3,33,2,21,NA,NA,1
3,31,2,21,NA,NA,1
3,24,2,21,NA,NA,1
3,28,2,21,NA,NA,1
3,43,1,21,3,3,1
3,49,2,21,NA,NA,2
3,20,2,21,4,3,1
3,32,1,30,NA,NA,1
3,48,1,21,3,5,1
3,19,1,21,3,4,2
3,27,1,21,4,3,1
3,25,2,21,NA,NA,1
3,75,1,21,NA,NA,2
3,28,1,21,NA,NA,1
3,27,2,21,NA,NA,1
3,25,1,21,NA,NA,1
3,20,2,21,NA,NA,1
3,30,1,21,NA,NA,1
3,40,2,21,5,4,1
3,30,1,21,10,1,1
3,20,2,21,4,1,1
3,48,1,14,5,4,1
3,27,2,14,4,3,1
3,30,1,30,8,2,2
3,63,1,30,11,4,2
3,29,1,14,11,4,1
3,29,1,97,3,2,2
3,33,2,12,6,2,1
3,35,1,14,6,3,1
3,32,1,14,NA,NA,1
3,36,1,6,NA,NA,1
3,35,2,14,3,6,2
3,35,1,14,4,3,1
3,36,2,30,6,3,1
3,37,1,30,12,2,1
3,38,2,30,5,4,1
3,23,1,30,4,3,2
3,27,2,30,6,3,1
3,45,1,30,5,3,1
3,32,2,30,NA,NA,1
3,29,2,22,4,3,2
3,20,2,22,4,1,2
3,60,2,30,3,5,2
3,35,1,30,12,1,1
3,35,2,30,11,4,1
3,51,1,30,5,4,2
3,34,1,30,3,4,1
3,31,1,10,4,3,1
3,28,2,10,4,3,2
3,34,2,14,4,3,2
3,35,1,14,7,3,2
3,40,1,4,3,4,1
3,38,2,14,7,1,2
3,48,1,30,3,4,1
3,39,2,1,3,6,1
3,19,2,7,3,6,2
3,47,1,1,5,4,1
3,31,2,97,NA,NA,1
3,59,2,30,NA,NA,2
3,46,2,14,10,3,1
3,76,2,14,NA,NA,2
3,27,2,14,NA,NA,2
3,64,2,14,NA,NA,2
3,25,1,30,4,3,1
3,35,1,14,6,2,1
3,32,2,15,4,3,1
3,30,1,64,4,3,1
3,24,2,97,4,3,1
3,43,1,97,7,4,1
3,38,1,97,5,4,1
3,83,2,30,5,4,2
3,35,1,14,4,3,1
3,30,2,14,3,4,2
3,45,1,30,5,3,1
3,28,2,30,NA,NA,2
3,37,1,8,5,4,1
3,35,2,8,4,3,1
3,31,1,8,10,3,1
3,24,2,30,6,3,1
3,25,1,47,4,3,1
3,50,1,14,5,4,1
3,42,2,30,NA,NA,1
3,32,1,8,3,2,1
3,48,1,14,5,2,1
3,31,2,30,NA,NA,2
3,58,1,15,5,4,1
3,52,2,14,5,1,1
3,24,2,15,3,5,1
3,20,2,15,4,3,2
3,33,2,15,4,3,1
3,42,1,15,5,4,1
3,53,1,14,5,4,1
3,48,2,15,5,4,1
3,24,2,14,10,3,2
3,20,2,14,10,0,2
3,24,1,30,6,3,2
3,22,2,8,10,3,2
3,40,1,97,10,3,1
3,25,2,92,7,3,2
3,31,2,30,4,3,1
3,33,1,30,4,3,1
3,42,1,15,7,7,1
3,29,2,15,3,3,1
3,35,1,97,4,3,1
3,27,2,30,4,3,2
3,32,1,14,4,3,1
3,54,1,10,5,4,1
3,52,2,10,5,4,1
3,25,2,10,11,4,1
3,24,1,10,11,4,1
3,20,1,10,6,3,2
3,36,2,15,5,4,1
3,39,1,8,5,4,2
3,31,2,8,4,3,1
3,39,1,22,11,4,1
3,31,2,3,7,3,2
3,65,2,14,5,4,2
3,28,1,14,4,3,1
3,25,2,8,4,3,1
3,29,2,6,4,3,1
3,31,1,6,4,3,1
3,39,1,15,5,4,1
3,36,2,14,4,0,1
3,27,2,14,4,1,1
3,27,1,14,4,3,1
3,33,1,22,4,3,1
3,30,2,22,4,3,1
3,28,2,14,7,2,2
3,39,2,4,5,4,1
3,40,1,4,5,4,1
3,36,2,14,4,3,2
3,37,1,14,4,3,1
3,35,1,15,5,4,1
3,33,2,8,4,3,1
3,33,1,6,5,4,1
3,31,2,14,7,3,1
3,35,2,8,5,4,1
3,48,1,8,5,4,2
3,42,2,8,5,4,1
3,39,1,18,5,3,2
3,25,2,15,4,3,2
3,26,1,14,4,3,1
3,23,2,14,4,1,2
3,46,2,4,7,5,1
3,72,1,4,5,4,2
3,20,1,22,6,3,2
3,31,2,22,9,2,2
3,48,1,22,10,3,1
3,19,1,4,4,3,2
3,44,1,14,10,3,1
3,39,2,14,8,4,2
3,31,1,1,5,4,1
3,35,1,15,8,3,1
3,33,2,30,4,3,2
3,25,1,9,6,3,2
3,19,1,9,4,3,2
3,28,2,30,12,1,2
3,30,1,14,6,3,1
3,30,2,30,4,3,2
3,36,1,30,4,3,1
3,23,2,14,4,3,1
3,21,1,14,4,3,1
3,31,1,4,4,1,1
3,26,2,15,4,3,1
3,36,2,14,4,3,1
3,41,1,15,5,4,1
3,33,2,4,3,1,1
3,38,1,6,5,4,1
3,27,2,30,3,1,1
3,42,2,8,5,4,1
3,38,1,15,5,4,1
3,42,2,8,NA,NA,1
3,30,2,97,4,3,1
3,19,2,8,4,3,1
3,58,1,8,8,2,2
3,28,1,15,4,3,1
3,29,2,4,6,2,2
3,50,2,14,3,3,2
3,45,1,6,5,4,1
3,39,2,6,5,4,1
3,38,1,22,8,2,1
3,25,2,15,3,3,1
3,37,1,8,3,4,1
3,28,2,8,4,3,1
3,82,1,14,NA,NA,1
3,27,1,14,4,3,1
3,25,2,8,4,3,2
3,40,1,8,12,2,2
3,30,2,21,10,3,2
3,31,2,21,6,3,2
3,31,1,6,4,3,2
3,28,2,15,NA,NA,2
3,23,1,14,10,2,2
3,56,2,8,3,5,2
3,34,1,8,10,3,1
3,32,2,14,8,3,1
3,33,1,15,11,4,2
3,25,2,14,4,3,2
3,24,2,14,8,3,2
3,42,1,15,5,3,2
3,34,2,15,NA,NA,2
3,21,1,15,6,3,2
3,19,2,97,4,2,2
3,52,1,14,8,4,1
3,42,2,14,3,4,2
3,38,1,4,5,3,1
3,27,2,30,4,3,1
3,31,1,14,4,3,1
3,27,1,14,4,3,2
3,22,1,14,4,3,2
3,54,1,6,5,4,1
3,45,2,6,5,4,2
3,28,2,6,4,3,2
3,19,2,6,4,3,1
3,38,1,45,7,5,2
3,27,2,10,4,3,2
3,23,1,8,4,3,1
3,43,1,8,5,3,1
3,32,1,62,3,5,1
3,36,1,4,4,3,1
3,29,2,14,4,1,1
3,44,1,30,11,4,1
3,24,2,30,10,3,2
3,24,1,30,6,3,2
3,49,1,14,5,4,1
3,46,2,14,NA,NA,1
3,42,1,8,5,4,2
3,49,1,14,3,6,1
3,40,2,14,5,3,1
3,30,1,14,NA,NA,1
3,37,1,30,6,3,1
3,30,2,30,4,2,1
3,32,2,14,6,3,1
3,24,2,14,6,3,1
3,30,1,30,4,3,1
3,20,2,30,NA,NA,2
3,35,1,6,4,3,1
3,33,2,6,4,3,1
3,20,1,6,6,3,2
3,35,1,30,NA,NA,1
3,25,1,14,4,3,1
3,22,2,8,6,2,1
3,50,1,8,5,3,1
3,30,1,8,6,3,1
3,28,1,17,6,3,1
3,28,1,8,4,3,2
3,29,1,8,11,4,1
3,27,2,62,11,4,2
3,59,2,8,10,3,1
3,21,2,8,4,3,2
3,48,2,14,5,3,1
3,50,1,30,5,3,1
3,26,2,14,4,3,2
3,35,2,30,NA,NA,1
3,28,2,30,3,5,1
3,26,2,30,4,3,2
3,50,1,18,7,5,1
3,45,2,18,5,4,1
3,71,1,14,11,4,2
3,70,2,14,8,3,2
3,25,1,14,6,3,1
3,31,1,30,8,3,1
3,24,2,30,4,3,2
3,35,1,14,4,3,1
3,33,1,14,6,3,2
3,27,1,4,3,4,1
3,24,2,4,3,3,1
3,28,2,8,3,4,1
3,25,1,8,10,2,2
3,54,1,8,8,3,1
3,42,2,8,5,3,2
3,32,1,8,11,4,2
3,33,1,8,7,3,1
3,30,1,8,6,3,1
3,25,1,8,6,3,1
3,41,1,30,11,3,2
3,32,2,30,4,3,2
3,58,1,8,5,4,1
3,40,1,30,5,3,1
3,36,1,30,4,3,1
3,21,1,14,6,3,1
3,30,1,14,6,3,1
3,34,1,12,10,3,1
3,35,1,21,NA,NA,1
3,42,1,8,7,5,1
3,39,2,10,NA,NA,2
3,50,1,14,10,2,1
3,39,2,14,8,3,1
3,58,1,15,3,1,2
3,49,1,8,NA,NA,2
3,33,2,8,6,1,1
3,24,2,30,6,3,1
3,31,1,15,4,3,1
3,28,2,15,3,6,1
3,23,1,8,6,3,2
3,21,1,8,4,3,1
3,23,2,64,6,3,1
3,47,1,14,5,4,2
3,35,2,14,7,3,1
3,33,2,14,7,3,1
3,21,1,14,4,3,1
3,21,1,10,4,3,1
3,35,2,14,5,4,1
3,34,1,6,4,3,1
3,26,2,6,3,4,2
3,20,1,6,4,0,2
3,19,1,6,6,2,2
3,26,1,14,4,3,1
3,25,1,14,4,3,1
3,21,1,14,6,1,1
3,21,1,14,4,3,1
